Name,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nB,nN,nO,ATS1m,ATS2m,ATS3m,ATS4m,ATS5m,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS1i,ATS2i,ATS3i,ATS4i,ATS5i,ATS5s,AATS1m,AATS2m,AATS3m,AATS4m,AATS1v,AATS2v,AATS3v,AATS4v,AATS1e,AATS2e,AATS3e,AATS4e,AATS1p,AATS2p,AATS3p,AATS4p,AATS1i,AATS2i,AATS3i,AATS4i,ATSC1c,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC1e,ATSC2e,ATSC3e,ATSC4e,ATSC5e,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC1e,AATSC2e,AATSC3e,AATSC4e,AATSC5e,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,MATS2c,MATS3c,MATS4c,MATS5c,MATS2m,MATS3m,MATS4m,MATS5m,MATS2v,MATS3v,MATS4v,MATS5v,MATS2e,MATS3e,MATS4e,MATS5e,MATS2p,MATS3p,MATS4p,MATS5p,MATS2i,MATS3i,MATS4i,MATS5i,GATS2c,GATS3c,GATS4c,GATS5c,GATS2m,GATS3m,GATS4m,GATS2v,GATS3v,GATS4v,GATS2e,GATS3e,GATS4e,GATS2p,GATS3p,GATS4p,GATS2i,GATS3i,GATS4i,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBondsS,nBondsS2,nBondsS3,nBondsD,bpol,SpMax1_Bhm,Sse,Spe,Sare,Sp,Si,Mv,Mse,Mpe,Mare,Mp,Mi,CrippenLogP,CrippenMR,SpMax_Dt
N:C:N,-1.4998,2.24940004,8.4442,7.293965,3.0,2.0,8.0,5.0,1.0,2.0,541.736539,405.059466,274.894641,60.54048,4.064256,1065.56397035,1104.62207824,938.360477367,472.199677326,124.334977724,61.536108,57.774472,68.666788,59.989248,26.873856,7.43196452425,7.72143351,8.0203476497,4.7123408194,1.7784516194,1473.86274183,1271.0037218,1588.84781852,1530.23512972,739.670608097,4.0,67.717067375,57.865638,30.543849,7.56756,133.195496293,157.803154034,104.262275263,59.0249596658,7.6920135,8.253496,7.62964311111,7.498656,0.928995565531,1.10306193,0.891149738855,0.589042602425,184.232842729,181.571960257,176.538646503,191.279391215,0.265103307143,-0.196265338813,0.125042451338,-0.118804734975,0.0574759688784,287.879760875,-77.6042875156,-82.5489686094,-69.353749375,85.5671250625,272.48917139,-25.5522591383,-165.385158187,-22.0918572458,76.7846888758,0.5180035,-0.3044400625,0.1084155625,-0.1782375,0.11526025,0.944825559092,-0.0592949981441,-0.663554332311,0.0319688831816,0.218467667728,7.19057956734,-4.43328720426,0.578739763158,0.245637075232,0.0136205822026,0.0331379133929,-0.0280379055447,0.0138936057042,-0.0148505918719,0.0143689922196,35.9849701094,-11.0863267879,-9.17210762326,-8.66921867187,21.3917812656,34.0611464238,-3.65032273404,-18.3761286874,-2.76148215572,19.1961722189,0.0647504375,-0.0434914375,0.0120461736111,-0.0222796875,0.0288150625,0.118103194886,-0.00847071402059,-0.0737282591457,0.0039961103977,0.0546169169319,0.898822445918,-0.633326743466,0.0643044181286,0.030704634404,0.00340514555064,-0.846097496008,0.419266160168,-0.44814505053,0.433611858696,-0.308082145247,-0.254887181937,-0.24091220989,0.59446433332,-0.107169696775,-0.539504115886,-0.0810742574945,0.563579745088,-0.671677894068,0.186040034264,-0.344085512936,0.445017263397,-0.0717229879237,-0.624269810961,0.033835751874,0.462450799781,-0.704618299579,0.0715429598145,0.0341609564196,0.00378845184175,2.00721858661,0.430564586866,1.25929857649,0.0,1.39803166877,1.11070373588,1.02718058696,1.241536144,1.57194534595,0.645217359805,1.80958236769,0.615365211496,1.22432956534,1.27372586457,1.81145938335,0.34759806223,2.11417322973,1.27736505823,0.213062733475,11.9872997448,14.0158643581,-0.37017802048,0.138468931256,3.8164882581,4.44850295517,7.0,7.0,5.0,0.0,2.0,4.146035,3.87049664156,8.04588492353,7.69803921569,7.856,4.31375149701,64.8627035928,0.483812080195,1.00573561544,0.962254901961,0.982,0.539218937126,8.1078379491,-0.97691,12.6748
FCS,0.7523,0.56595529,14.1092,7.217379,0.0,0.0,6.0,3.0,1.0,0.0,1536.09523715,669.793136835,725.145699443,21.1825184256,0.0,1290.58937749,1142.23645215,891.632069385,136.350981808,0.0,52.439757,41.00373,61.729184,23.804928,0.0,12.8429877145,9.93397832,7.78366401685,1.2606295107,0.0,1092.4310792,759.967876333,1274.14649829,606.758256749,0.0,0.0,256.015872858,133.958627367,103.592242778,7.0608394752,215.098229582,228.447290431,127.376009912,45.4503272692,8.7399595,8.200746,8.81845485714,7.934976,2.14049795242,1.986795664,1.11195200241,0.420209836899,182.071846534,151.993575267,182.020928328,202.25275225,0.117519883866,-0.0466905865728,-0.00250107723715,-0.00956827812294,0.0,808.038912723,-201.632601252,-322.800889918,120.414034808,0.0,352.084646794,-91.8530579306,-174.739499266,90.5502337992,0.0,1.52051683333,-0.0957108611111,-0.521788972222,-0.142758583333,0.0,4.37639914627,-0.873381089712,-2.18667857314,0.871860089712,0.0,30.0683555434,-4.44946934993,-11.9574162068,1.37270778503,0.0,0.019586647311,-0.00933811731456,-0.000357296748164,-0.00318942604098,0.0,134.673152121,-40.3265202504,-46.1144128454,40.1380116028,0.0,58.6807744656,-18.3706115861,-24.9627856094,30.1834112664,0.0,0.253419472222,-0.0191421722222,-0.074541281746,-0.0475861944444,0.0,0.729399857712,-0.174676217942,-0.312382653305,0.290620029904,0.0,5.01139259057,-0.889893869985,-1.70820231526,0.457569261676,0.0,-0.476759353773,-0.0182418533653,-0.162836752525,0.0,-0.299439937474,-0.342417268173,0.298040188195,0.0,-0.313060141987,-0.425399729923,0.514366273132,0.0,-0.0755355224063,-0.294141886937,-0.187776393137,0.0,-0.239479369369,-0.428273532003,0.398437190289,0.0,-0.177574168039,-0.340863798712,0.0913058103923,0.0,1.21217675217,0.913255957213,0.848774846214,0.0,1.02541158624,1.26736910165,0.333786119086,1.24038980846,1.19624510762,0.141445068124,0.591145708022,1.25496402719,1.08650775652,1.11412724807,1.34606823922,0.00229536171292,1.00118880661,1.25400255141,0.4053460357,11.999394031,31.9726769056,-0.238666898028,0.170886068408,3.4437490034,5.55986538207,5.0,5.0,5.0,2.0,0.0,6.762621,3.6463511093,6.3652585579,6.16078431373,6.256,4.26789161677,47.807448503,0.607725184884,1.06087642632,1.02679738562,1.04266666667,0.711315269461,7.96790808383,0.8432,14.961
FCF,0.4771,0.22762441,6.6013,4.207586,0.0,0.0,5.0,2.0,1.0,0.0,868.1748973,480.59381767,438.556949852,0.0,0.0,839.772401975,777.126877885,504.861721897,0.0,0.0,52.977444,36.203264,64.190464,0.0,0.0,4.2986238097,4.08746862,2.24047670885,0.0,0.0,1103.73757982,698.617005106,1436.16342267,0.0,0.0,0.0,173.63497946,120.148454418,73.0928249754,0.0,167.954480395,194.281719471,84.1436203161,0.0,10.5954888,9.050816,10.6984106667,0.0,0.85972476194,1.021867155,0.373412784808,0.0,220.747515964,174.654251276,239.360570444,0.0,0.163267145838,-0.0524586149883,-0.0291749579305,0.0,0.0,326.879610831,-2.58000282563,-160.85980259,0.0,0.0,159.022481668,-79.4093739572,-0.101866876693,0.0,0.0,2.224464,-0.1936,-0.918632,0.0,0.0,0.907720916219,-0.716533130696,0.262672672586,0.0,0.0,29.0778927461,-11.5617490262,-2.97719734692,0.0,0.0,0.0326534291675,-0.0131146537471,-0.00486249298841,0.0,0.0,65.3759221661,-0.645000706407,-26.8099670983,0.0,0.0,31.8044963336,-19.8523434893,-0.0169778127821,0.0,0.0,0.4448928,-0.0484,-0.153105333333,0.0,0.0,0.181544183244,-0.179133282674,0.0437787787644,0.0,0.0,5.81557854923,-2.89043725654,-0.49619955782,0.0,0.0,-0.401631745315,-0.14891216979,0.0,0.0,-0.00986602842508,-0.410089314383,0.0,0.0,-0.624199272993,-0.000533818004979,0.0,0.0,-0.108790252393,-0.344139831738,0.0,0.0,-0.986720034062,0.241146689374,0.0,0.0,-0.49701628687,-0.08532247542,0.0,0.0,1.30326349063,0.79782433958,0.0,0.0,0.51973205685,1.32017862877,0.0,1.74839854599,0.50106763601,0.0,0.717580504787,1.18827966348,0.0,2.47344006812,0.0177066212513,0.0,1.49403257374,0.67064495084,0.0,11.9982713227,19.0006010736,-0.239393235409,0.254873600213,1.87323761994,2.45173638119,4.0,4.0,4.0,2.0,0.0,4.592414,2.83493710564,5.80116533139,5.84705882353,6.04,2.46562035928,43.8938838323,0.566987421128,1.16023306628,1.16941176471,1.208,0.493124071856,8.77877676647,0.8829,7.083
FCCl,0.775,0.600625,11.5198,5.830586,0.0,0.0,5.0,2.0,1.0,0.0,1763.93807315,678.193946835,784.277438291,0.0,0.0,1166.69935471,965.295963172,728.478561371,0.0,0.0,49.053069,34.761614,59.368864,0.0,0.0,8.7407748097,6.79787862,5.30889778685,0.0,0.0,968.343047795,648.450454355,1237.37513619,0.0,0.0,0.0,352.78761463,169.548486709,130.712906382,0.0,233.339870941,241.323990793,121.413093562,0.0,9.8106138,8.6904035,9.89481066667,0.0,1.74815496194,1.699469655,0.884816297808,0.0,193.668609559,162.112613589,206.229189365,0.0,0.120411588586,-0.035788022686,-0.0244177716068,0.0,0.0,826.161904469,-2.83612760202,-410.244824633,0.0,0.0,255.849673948,-50.1616919325,-77.7631450414,0.0,0.0,1.590264,-0.112225,-0.682907,0.0,0.0,2.14990928502,-0.272361656936,-0.802592985574,0.0,0.0,20.3442020187,-6.29620106742,-3.87589994194,0.0,0.0,0.0240823177171,-0.00894700567149,-0.00406962860114,0.0,0.0,165.232380894,-0.709031900506,-68.3741374388,0.0,0.0,51.1699347895,-12.5404229831,-12.9605241736,0.0,0.0,0.3180528,-0.02805625,-0.113817833333,0.0,0.0,0.429981857004,-0.068090414234,-0.133765497596,0.0,0.0,4.06884040374,-1.57405026685,-0.645983323656,0.0,0.0,-0.371517632837,-0.168988244775,0.0,0.0,-0.00429111955338,-0.413805920298,0.0,0.0,-0.2450740466,-0.253283968934,0.0,0.0,-0.088212554645,-0.357858296903,0.0,0.0,-0.158356482081,-0.311095678612,0.0,0.0,-0.386854757293,-0.158763495138,0.0,0.0,1.24303526567,0.837976489551,0.0,0.0,0.508582239107,1.3276118406,0.0,0.990148093199,1.00656793787,0.0,0.67642510929,1.21571659381,0.0,0.816712964163,1.12219135722,0.0,1.27370951459,0.817526990276,0.0,11.9994730702,34.9693795315,-0.22577437467,0.222844418163,2.91849850792,4.49873477537,4.0,4.0,4.0,2.0,0.0,3.809414,3.27923834724,5.60997815004,5.52549019608,5.532,3.43747664671,41.2261173653,0.655847669448,1.12199563001,1.10509803922,1.1064,0.687495329341,8.24522347305,1.1522,11.828
ClCCl,1.0729,1.15111441,16.4383,7.453586,0.0,0.0,5.0,2.0,1.0,0.0,2659.701249,875.794076,1400.652964,0.0,0.0,1493.62630744,1153.46504846,1035.69915907,0.0,0.0,45.128694,33.319964,54.822889,0.0,0.0,13.1829258097,9.50828862,11.0114478648,0.0,0.0,832.948515772,598.283903604,1058.43538944,0.0,0.0,0.0,531.9402498,218.948519,233.442160667,0.0,298.725261487,288.366262115,172.616526512,0.0,9.0257388,8.329991,9.13714816667,0.0,2.63658516194,2.377072155,1.83524131081,0.0,166.589703154,149.570975901,176.40589824,0.0,0.0776593399341,-0.0222463629895,-0.0165833069775,0.0,0.0,1217.1821832,-24.74465536,-583.84643624,0.0,0.0,319.235362938,-27.6023105657,-132.015370903,0.0,0.0,0.845814,-0.0529,-0.370007,0.0,0.0,2.33844605382,-0.0389205031758,-1.13030252373,0.0,0.0,3.67109539971,-2.618536287,0.782988587139,0.0,0.0,0.0155318679868,-0.00556159074738,-0.00276388449625,0.0,0.0,243.43643664,-6.18616384,-97.3077393733,0.0,0.0,63.8470725875,-6.90057764142,-22.0025618172,0.0,0.0,0.1691628,-0.013225,-0.0616678333333,0.0,0.0,0.467689210764,-0.00973012579396,-0.188383753956,0.0,0.0,0.734219079943,-0.654634071749,0.130498097857,0.0,0.0,-0.358076102121,-0.177949265252,0.0,0.0,-0.025411823823,-0.399725450785,0.0,0.0,-0.108079781292,-0.344613479138,0.0,0.0,-0.0781791268529,-0.364547248765,0.0,0.0,-0.020804683046,-0.402796877969,0.0,0.0,-0.89160591114,0.177737274094,0.0,0.0,1.21615220424,0.855898530505,0.0,0.0,0.550823647646,1.29945090157,0.0,0.716159562585,1.18922695828,0.0,0.656358253706,1.22909449753,0.0,0.541609366092,1.30559375594,0.0,2.28321182228,0.144525451813,0.0,11.9994731686,34.9701548174,-0.185134112248,0.185354652064,4.95766462326,6.53172630708,4.0,4.0,4.0,2.0,0.0,3.026414,3.72353958885,5.41879096868,5.20392156863,5.024,4.40933293413,38.5583508982,0.744707917769,1.08375819374,1.04078431373,1.0048,0.881866586826,7.71167017964,1.4215,16.573
C[S+][O-],-0.6918,0.47858724,5.6967,7.462379,0.0,0.0,6.0,3.0,1.0,0.0,1431.123914,934.321864,292.161621,48.380976,0.0,1329.93614877,1206.3040944,804.576672682,246.040891876,0.0,49.791473,40.277696,53.182908,28.413504,0.0,13.1759427145,10.50943293,8.47427781455,1.604303958,0.0,974.328405165,717.107597922,1130.73630088,555.552830088,0.0,0.0,238.520652333,186.8643728,41.7373744286,16.126992,221.656024796,241.26081888,114.939524669,82.0136306255,8.29857883333,8.0555392,7.59755828571,9.471168,2.19599045242,2.101886586,1.21061111636,0.534767986,162.388067528,143.421519584,161.533757269,185.184276696,0.0763281129606,-0.0208836760896,0.0104333010056,-0.0277136813963,0.0,767.648441333,107.699328222,-335.122432222,-156.401116667,0.0,355.972904325,-53.8646849046,-81.7853857599,-42.3363814978,0.0,0.8681915,0.15649325,0.04062525,-0.63121425,0.0,4.11728069461,-0.71959705499,-2.05842892601,0.719385633697,0.0,10.8080946739,-2.84515767921,-5.18669277558,2.62780311784,0.0,0.0127213521601,-0.00417673521793,0.00149047157223,-0.00923789379878,0.0,127.941406889,21.5398656444,-47.8746331746,-52.1337055556,0.0,59.3288173874,-10.7729369809,-11.6836265371,-14.1121271659,0.0,0.144698583333,0.03129865,0.00580360714286,-0.21040475,0.0,0.686213449101,-0.143919410998,-0.294061275144,0.239795211232,0.0,1.80134911232,-0.569031535841,-0.740956110797,0.875934372613,0.0,-0.328324785397,0.117162983422,-0.726172318989,0.0,0.168357267348,-0.374191861249,-0.407481102665,0.0,-0.181580173941,-0.196930042627,-0.237862943968,0.0,0.216302394115,0.0401082512984,-1.45408990989,0.0,-0.209729802274,-0.428527414509,0.349446970977,0.0,-0.315891867907,-0.411333986139,0.486265747502,0.0,0.860686905806,0.407140958507,2.61552625381,0.0,0.666396291526,1.35319768203,0.731878256047,1.10212869077,1.10445780138,0.586050645503,0.346397079446,0.503566897395,3.247682107,1.08491229008,1.36316259619,0.0111001254256,1.2872798412,1.22333343222,8.89228075344e-05,11.9999997023,31.9728283461,-0.276399029635,0.13881749416,4.67178793812,5.75700606034,5.0,5.0,5.0,2.0,0.0,6.517621,3.71459556279,6.23925710124,5.94901960784,6.016,4.41459820359,45.5291550898,0.619099260465,1.03987618354,0.991503267974,1.00266666667,0.735766367265,7.58819251497,-0.2872,7.3879
C[S+]C,0.2046,0.04186116,11.3934,10.420758,0.0,0.0,9.0,6.0,2.0,0.0,1322.468226,842.787848,344.259385,72.642528,9.144576,1630.31350685,1693.89520036,1427.21124296,688.419698223,279.753699878,64.135665,58.945636,93.838564,42.705792,60.466176,16.6554774291,16.36726586,17.0587756291,6.68126586,4.00151614364,1470.42443153,1152.04892748,2081.58030102,918.735286277,1664.25886822,9.0,146.940914,105.348481,26.4814911538,12.107088,181.145945206,211.736900045,109.785480228,114.736616371,7.126185,7.3682045,7.21835107692,7.117632,1.85060860323,2.0459082325,1.31221350993,1.11354431,163.380492392,144.006115935,160.121561617,153.122547713,0.0359990263216,0.00242951129661,-0.0271587434245,-0.00380212527078,0.0105318442379,893.564126,76.3153502222,-655.223623889,-180.668385333,312.794596,540.438707996,-54.82334732,-168.768314084,-311.907501132,265.279808538,0.130331555556,0.0104397283951,-0.0903865802469,-0.0355443703704,0.0503254444444,5.0029080497,0.371358888956,-3.36592464552,-1.50404229313,1.99715402485,14.4609651336,-0.81461273294,-5.67922084728,-7.69695752536,6.96030853877,0.00399989181351,0.000303688912076,-0.00208913410958,-0.00063368754513,0.00117020491532,99.2849028889,9.53941877778,-50.4018172222,-30.1113975556,34.7549551111,60.0487453328,-6.852918415,-12.9821780065,-51.984583522,29.4755342821,0.0144812839506,0.00130496604938,-0.00695281386515,-0.0059240617284,0.00559171604938,0.555878672189,0.0464198611195,-0.258917280425,-0.250673715522,0.221906002761,1.60677390373,-0.101826591618,-0.436863142098,-1.28282625423,0.773367615419,0.0759242815144,-0.522297653782,-0.158426171175,0.292559141567,0.0960812621074,-0.507648350914,-0.30328274168,0.350052768345,-0.114122591189,-0.216193992639,-0.865706406252,0.490860119036,0.0901139742742,-0.480124130488,-0.409084011376,0.386133996713,0.0835071814084,-0.465780202369,-0.450950410698,0.39919862708,-0.0633733167939,-0.271888372772,-0.798386288976,0.481317012693,0.854056634517,2.10105188078,0.308978745623,0.0,0.856301641635,1.99214671489,0.54194659556,1.27711221732,1.2142739743,1.66625676591,0.887498039189,1.88713965014,0.727866705769,0.905907685995,1.8403623057,0.804671422981,1.19018751449,1.33887626643,1.51218473675,11.9986574808,31.9726768783,-0.226407577852,0.0397129676932,6.20468303298,6.53156516986,8.0,8.0,8.0,2.0,0.0,8.839242,4.81253816405,8.74034959942,8.18823529412,8.256,6.13219041916,68.5456694611,0.534726462673,0.971149955491,0.909803921569,0.917333333333,0.681354491018,7.61618549568,0.3286,19.213
C[NH2+]C,-1.2393,1.53586449,11.3934,9.954344,0.0,0.0,11.0,8.0,2.0,1.0,492.852803,437.356794,284.519257,84.835296,9.144576,1339.01793217,1504.37281029,1621.84662765,1061.42463139,279.753699878,79.03038,76.804936,132.71338,123.32736,60.466176,10.3447032388,11.82221046,14.7562013739,12.0166207182,4.00151614364,1944.16999118,1641.33419955,3219.55489355,3137.74711057,1664.25886822,9.0,44.8048002727,43.7356794,15.8066253889,4.713072,121.728902924,150.437281029,90.1025904251,58.9680350775,7.18458,7.6804936,7.37296555556,6.85152,0.940427567163,1.182221046,0.819788965219,0.667590039899,176.742726471,164.133419955,178.864160753,174.31928392,0.169238084728,-0.0610304717607,-0.0758458062698,0.0396095543784,0.0126476812879,299.710562182,-58.2572361653,-154.935976207,-27.8038061157,91.1417373967,405.034889387,-149.517984295,-82.9659765111,-89.2307155312,119.197231644,0.334554181818,-0.0472732561983,-0.228346479339,0.0467484297521,0.061594214876,1.65944863603,-0.803200147523,-0.0196308298177,-0.449585535823,0.442692195147,10.5372516426,-8.30712188471,4.68686003256,-2.6891139513,1.04074998216,0.0153852804298,-0.00610304717607,-0.00421365590388,0.0022005307988,0.00140529792088,27.2464147438,-5.82572361653,-8.6075542337,-1.54465589532,10.1268597107,36.8213535806,-14.9517984295,-4.60922091728,-4.95726197396,13.2441368494,0.0304140165289,-0.00472732561983,-0.0126859155188,0.00259713498623,0.00684380165289,0.150858966912,-0.0803200147523,-0.00109060165654,-0.0249769742124,0.049188021683,0.957931967507,-0.830712188471,0.26038111292,-0.149395219517,0.115638886906,-0.396680918746,-0.273875794666,0.143028319103,0.0913404163992,-0.21381615421,-0.315915114507,-0.0566920789337,0.371676780449,-0.406063247969,-0.125177932614,-0.134630085315,0.359686311379,-0.155432466979,-0.417107536808,0.0853926999006,0.225021303792,-0.532417902604,-0.00722927963024,-0.165565062015,0.326053019517,-0.867193304586,0.271815871849,-0.155955980784,0.120717222964,2.09810777373,1.76109290526,0.128847220449,0.0,1.78891274334,1.38847666812,0.673238474473,1.97676334029,1.03098324247,0.92637045737,1.89582445675,1.88417246603,0.118147280216,2.12832207198,0.862352520226,1.01080188423,2.65666603366,0.714933810373,0.864696170925,11.993832931,14.0090971594,-0.40364542183,0.00266585346021,4.50552521018,5.17169107347,10.0,10.0,10.0,2.0,0.0,8.745656,4.92527478119,10.7144938092,10.0941176471,10.268,5.8529005988,87.3306850299,0.447752252836,0.974044891743,0.917647058824,0.933454545455,0.532081872618,7.93915318454,-1.1906,13.7734
C[NH+]C,-1.2393,1.53586449,11.3934,9.954344,0.0,0.0,11.0,8.0,2.0,1.0,492.852803,437.356794,284.519257,84.835296,9.144576,1339.01793217,1504.37281029,1621.84662765,1061.42463139,279.753699878,79.03038,76.804936,132.71338,123.32736,60.466176,10.3447032388,11.82221046,14.7562013739,12.0166207182,4.00151614364,1944.16999118,1641.33419955,3219.55489355,3137.74711057,1664.25886822,9.0,44.8048002727,43.7356794,15.8066253889,4.713072,121.728902924,150.437281029,90.1025904251,58.9680350775,7.18458,7.6804936,7.37296555556,6.85152,0.940427567163,1.182221046,0.819788965219,0.667590039899,176.742726471,164.133419955,178.864160753,174.31928392,0.169238084728,-0.0610304717607,-0.0758458062698,0.0396095543784,0.0126476812879,299.710562182,-58.2572361653,-154.935976207,-27.8038061157,91.1417373967,405.034889387,-149.517984295,-82.9659765111,-89.2307155312,119.197231644,0.334554181818,-0.0472732561983,-0.228346479339,0.0467484297521,0.061594214876,1.65944863603,-0.803200147523,-0.0196308298177,-0.449585535823,0.442692195147,10.5372516426,-8.30712188471,4.68686003256,-2.6891139513,1.04074998216,0.0153852804298,-0.00610304717607,-0.00421365590388,0.0022005307988,0.00140529792088,27.2464147438,-5.82572361653,-8.6075542337,-1.54465589532,10.1268597107,36.8213535806,-14.9517984295,-4.60922091728,-4.95726197396,13.2441368494,0.0304140165289,-0.00472732561983,-0.0126859155188,0.00259713498623,0.00684380165289,0.150858966912,-0.0803200147523,-0.00109060165654,-0.0249769742124,0.049188021683,0.957931967507,-0.830712188471,0.26038111292,-0.149395219517,0.115638886906,-0.396680918746,-0.273875794666,0.143028319103,0.0913404163992,-0.21381615421,-0.315915114507,-0.0566920789337,0.371676780449,-0.406063247969,-0.125177932614,-0.134630085315,0.359686311379,-0.155432466979,-0.417107536808,0.0853926999006,0.225021303792,-0.532417902604,-0.00722927963024,-0.165565062015,0.326053019517,-0.867193304586,0.271815871849,-0.155955980784,0.120717222964,2.09810777373,1.76109290526,0.128847220449,0.0,1.78891274334,1.38847666812,0.673238474473,1.97676334029,1.03098324247,0.92637045737,1.89582445675,1.88417246603,0.118147280216,2.12832207198,0.862352520226,1.01080188423,2.65666603366,0.714933810373,0.864696170925,11.993832931,14.0090971594,-0.40364542183,0.00266585346021,4.50552521018,5.17169107347,10.0,10.0,10.0,2.0,0.0,8.745656,4.92527478119,10.7144938092,10.0941176471,10.268,5.8529005988,87.3306850299,0.447752252836,0.974044891743,0.917647058824,0.933454545455,0.532081872618,7.93915318454,-1.1906,13.7734
C[NH+]=C,-2.5387,6.44499769,10.2806,8.620758,0.0,0.0,9.0,6.0,2.0,1.0,490.820675,411.13065,243.137833,65.61576,6.096384,1276.85044331,1302.67001902,1212.15598672,729.101804007,186.502466586,65.593452,61.408456,90.043876,69.18048,40.310784,9.45547742909,9.97519385,10.4618017394,7.79078607425,2.66767742909,1574.33468714,1290.57052143,2160.91571164,1690.20099869,1109.50591215,6.0,54.5356305556,51.39133125,20.2614860833,6.561576,141.872271478,162.833752377,101.012998893,72.9101804007,7.28816133333,7.676057,7.50365633333,6.918048,1.05060860323,1.24689923125,0.871816811616,0.779078607425,174.926076348,161.321315179,180.076309304,169.020099869,0.202921774076,-0.0535464485513,-0.106524025056,0.0391081234954,0.0195014630739,274.956016222,-44.1673468642,-121.377324519,-62.7000052469,90.7666685185,372.660332644,-141.860369284,-27.3287067632,-135.847798332,118.706708057,0.317824888889,-0.0244007901235,-0.220231407407,0.0243790123457,0.0613407407407,1.5392112497,-0.798835381044,0.213266903434,-0.624907563805,0.440870416566,10.2545788079,-8.62933714477,5.59709419745,-3.13151351705,1.03646706042,0.0225468637862,-0.00669330606891,-0.00887700208801,0.00391081234954,0.00325024384566,30.5506684691,-5.52091835802,-10.1147770432,-6.27000052469,15.1277780864,41.4067036271,-17.7325461605,-2.27739223027,-13.5847798332,19.7844513429,0.0353138765432,-0.00305009876543,-0.018352617284,0.00243790123457,0.0102234567901,0.171023472189,-0.0998544226305,0.0177722419528,-0.0624907563805,0.073478402761,1.13939764532,-1.0786671431,0.466424516454,-0.313151351705,0.17274451007,-0.296861955275,-0.393713386135,0.173452609046,0.144155030894,-0.180713504308,-0.331082020461,-0.20523284232,0.495170117201,-0.428253026857,-0.0550005682844,-0.328081654497,0.477807929873,-0.0863711114156,-0.519699876662,0.0690352199534,0.289502535288,-0.583863848351,0.103916975403,-0.365392864387,0.429639287641,-0.94669946662,0.409360611169,-0.274839388154,0.15161038008,1.55903204999,1.81354352575,0.167909787168,0.014353903232,1.42254039164,1.3177889782,0.880620912853,1.71164348431,0.852056222689,1.20821774532,1.38817322187,1.95018500754,0.149239413458,1.90668750967,0.639113072691,1.30771430503,2.42065282611,0.497699475585,1.06623836841,11.9781842124,14.0248539502,-0.496398470581,0.0560056483743,4.18605977624,4.94219081312,8.0,7.0,7.0,1.0,1.0,7.219242,4.38344697741,8.82665695557,8.36862745098,8.508,5.05434610778,71.0451245509,0.487049664156,0.98073966173,0.929847494553,0.945333333333,0.561594011976,7.89390272788,0.42869,17.2507
